screen_name,username,user_id,tweet_id,tweet_url,timestamp,timestamp_epochs,text,requesting_help,text_html,links,hashtags,has_media,img_urls,video_url,likes,retweets,replies,is_replied,is_reply_to,parent_tweet_id,reply_to_users,disaster
JaxMarie8,Jax Marie 🌻☮️🤘🏽,1.09E+18,1.11E+18,/JaxMarie8/status/1106670167688429568,3/15/19 21:35,1552685703,Help those in need with the Nebraska floods. Heart is breaking but we’ll grow stronger. #NebraskaStrong #FloodsOfMarch2019https://www.ksnblocal4.com/content/news/HOW-TO-HELP-Nebraska-flood-victims-507197401.html?fbclid=IwAR0dSI8n0DTwXhc5tdB77_JIqx3A-9ntTfwM2Y3j5F3MzL5gdixB9Oh2ImY …,0,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Help those in <strong>need</strong> with the <strong>Nebraska</strong> <strong>floods</strong>. Heart is breaking but we’ll grow stronger. <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/NebraskaStrong?src=hash""><s>#</s><b>NebraskaStrong</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/FloodsOfMarch2019?src=hash""><s>#</s><b>FloodsOfMarch2019</b></a><a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://www.ksnblocal4.com/content/news/HOW-TO-HELP-Nebraska-flood-victims-507197401.html?fbclid=IwAR0dSI8n0DTwXhc5tdB77_JIqx3A-9ntTfwM2Y3j5F3MzL5gdixB9Oh2ImY"" dir=""ltr"" href=""https://t.co/0v8dJjUdYY"" rel=""nofollow noopener"" target=""_blank"" title=""https://www.ksnblocal4.com/content/news/HOW-TO-HELP-Nebraska-flood-victims-507197401.html?fbclid=IwAR0dSI8n0DTwXhc5tdB77_JIqx3A-9ntTfwM2Y3j5F3MzL5gdixB9Oh2ImY""><span class=""tco-ellipsis""></span><span class=""invisible"">https://www.</span><span class=""js-display-url"">ksnblocal4.com/content/news/H</span><span class=""invisible"">OW-TO-HELP-Nebraska-flood-victims-507197401.html?fbclid=IwAR0dSI8n0DTwXhc5tdB77_JIqx3A-9ntTfwM2Y3j5F3MzL5gdixB9Oh2ImY</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>",['https://www.ksnblocal4.com/content/news/HOW-TO-HELP-Nebraska-flood-victims-507197401.html?fbclid=IwAR0dSI8n0DTwXhc5tdB77_JIqx3A-9ntTfwM2Y3j5F3MzL5gdixB9Oh2ImY'],"['NebraskaStrong', 'FloodsOfMarch2019https']",FALSE,[],,2,1,0,FALSE,FALSE,,[],floods
beedl70,Deborah Kay,821283337,1.11E+18,/beedl70/status/1106667919327539201,3/15/19 21:26,1552685167,"What would you say if Nebraska was a blue state? You’d be blaming us for the rising flood waters and the uncontrollable weather. The people of Nebraska are in desperate need of help, but I hate how you play nice cause our governor kisses your ass",0,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">What would you say if <strong>Nebraska</strong> was a blue state? You’d be blaming us for the rising <strong>flood</strong> waters and the uncontrollable weather. The people of <strong>Nebraska</strong> are in desperate <strong>need</strong> of help, but I hate how you play nice cause our governor kisses your ass</p>",[],[],FALSE,[],,1,0,0,FALSE,TRUE,1.11E+18,"[{'screen_name': 'realDonaldTrump', 'user_id': '25073877'}, {'screen_name': 'GovRicketts', 'user_id': '2891165960'}]",floods
Packinhoes,Montessa,4923872042,1.11E+18,/Packinhoes/status/1106662013231656962,3/15/19 21:02,1552683759,@_DomoWilson1 I’m stuck in Nebraska trying to get to Missouri I seen you helped someone with there rent so here goes a long shot. I need 900 to pay the balance on my uhual cause I used it for extra days and they don’t care I was stuck in the floods ....god bless you,1,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""2427706771"" dir=""ltr"" href=""/_DomoWilson1""><s>@</s><b>_DomoWilson1</b></a> I’m stuck in <strong>Nebraska</strong> trying to get to Missouri I seen you helped someone with there rent so here goes a long shot. I <strong>need</strong> 900 to pay the balance on my uhual cause I used it for extra days and they don’t care I was stuck in the <strong>floods</strong> ....god bless you</p>",[],[],FALSE,[],,0,0,0,FALSE,FALSE,,[],floods
MaxTarlton,MAX TARLTON,161186959,1.11E+18,/MaxTarlton/status/1106654050542632960,3/15/19 20:31,1552681860,"Will any national news channel be covering the devastating floods in Nebraska? If you need a correspondent, let me know. This is serious and the nation needs to know what’s happening.",0,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Will any national news channel be covering the devastating <strong>floods</strong> in <strong>Nebraska</strong>? If you <strong>need</strong> a correspondent, let me know. This is serious and the nation needs to know what’s happening.</p>",[],[],FALSE,[],,24,5,1,TRUE,FALSE,,[],floods
UnitedWayOmaha,United Way Omaha,36287177,1.11E+18,/UnitedWayOmaha/status/1106643757120790529,3/15/19 19:50,1552679406,"Our neighbors in NE & IA need our help as flooding devastates communities. 100% of every donation to the Nebraska/Iowa Flood Relief Fund will be directed to nonprofit programs meeting people’s needs for emergency shelter, food and more. Please help spread the word! #Flood2019pic.twitter.com/VIn0tKnZcr",1,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Our neighbors in NE &amp; IA <strong>need</strong> our help as flooding devastates communities. 100% of every donation to the <strong>Nebraska</strong>/Iowa <strong>Flood</strong> Relief Fund will be directed to nonprofit programs meeting people’s needs for emergency shelter, food and more. Please help spread the word! <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Flood2019?src=hash""><s>#</s><b>Flood2019</b></a><a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/VIn0tKnZcr"">pic.twitter.com/VIn0tKnZcr</a></p>",[],['Flood2019pic'],TRUE,"['https://pbs.twimg.com/media/D1uV4O3X0AA6-WI.jpg', 'https://pbs.twimg.com/media/D1uV4O4X4AEtLRq.jpg']",,11,23,1,TRUE,FALSE,,[],floods
jrharrisonmph,Jeanette Harrison,2858298396,1.11E+18,/jrharrisonmph/status/1106639909807378432,3/15/19 19:34,1552678489,National media...please show the rest of the devastation in #Nebraska. That entire state is going to need the help and support of the rest of the country. Flash flood emergency forces evacuations in areas west of Omaha @CNN https://cnn.it/2O5TxlT ,1,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">National media...please show the rest of the devastation in <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Nebraska?src=hash""><s>#</s><b><strong>Nebraska</strong></b></a>. That entire state is going to <strong>need</strong> the help and support of the rest of the country. Flash <strong>flood</strong> emergency forces evacuations in areas west of Omaha <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""759251"" dir=""ltr"" href=""/CNN""><s>@</s><b>CNN</b></a> <a class=""twitter-timeline-link"" data-expanded-url=""https://cnn.it/2O5TxlT"" dir=""ltr"" href=""https://t.co/EeP8UiuC0N"" rel=""nofollow noopener"" target=""_blank"" title=""https://cnn.it/2O5TxlT""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">cnn.it/2O5TxlT</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a></p>",['https://cnn.it/2O5TxlT'],['Nebraska'],FALSE,[],,0,0,0,FALSE,FALSE,,[],floods
BobHuds51404564,Bob Hudson,1.11E+18,1.11E+18,/BobHuds51404564/status/1106605418741202945,3/15/19 17:17,1552670266,@realDonaldTrump mr president we are in dire need of help in Nebraska! I have lost everything in a flood . We do not know what to do. Thank you pic.twitter.com/BejfZ1dNPz,1,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""25073877"" dir=""ltr"" href=""/realDonaldTrump""><s>@</s><b>realDonaldTrump</b></a> mr president we are in dire <strong>need</strong> of help in <strong>Nebraska</strong>! I have lost everything in a <strong>flood</strong> . We do not know what to do. Thank you <a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/BejfZ1dNPz"">pic.twitter.com/BejfZ1dNPz</a></p>",[],[],TRUE,['https://pbs.twimg.com/media/D1tzw2UXgAA27OM.jpg'],,13,12,6,TRUE,FALSE,,[],floods
imaoj,Ami Werts,46719258,1.11E+18,/imaoj/status/1106603922616139776,3/15/19 17:11,1552669909,@realDonaldTrump these floods and natural disasters in Nebraska need federal assistance. Many of the communities and farmers do not have flood insurance,1,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""25073877"" dir=""ltr"" href=""/realDonaldTrump""><s>@</s><b>realDonaldTrump</b></a> these <strong>floods</strong> and natural disasters in <strong>Nebraska</strong> <strong>need</strong> federal assistance. Many of the communities and farmers do not have <strong>flood</strong> insurance</p>",[],[],FALSE,[],,1,1,0,FALSE,FALSE,,[],floods
weicheltb,"Bryan Weichelt, PhD",109258602,1.11E+18,/weicheltb/status/1106581693224357890,3/15/19 15:43,1552664609,"RT FarmMedicine: RT HICAHS: Winter storm #Ulmer has devastated Nebraska and parts of South Dakota. Stay safe! Check out these resources from AgriSafeNetwork on farm flood recovery: http://bit.ly/2UDP5NB  #newx #sdwx

If you need someone to talk to: Ave… https://twitter.com/NEFarmBureau/status/1106311132451663872 …",0,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""4"" lang=""en"">RT FarmMedicine: RT HICAHS: Winter storm <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Ulmer?src=hash""><s>#</s><b>Ulmer</b></a> has devastated <strong>Nebraska</strong> and parts of South Dakota. Stay safe! Check out these resources from AgriSafeNetwork on farm <strong>flood</strong> recovery: <a class=""twitter-timeline-link"" data-expanded-url=""http://bit.ly/2UDP5NB"" dir=""ltr"" href=""https://t.co/gxhiJE6Gu7"" rel=""nofollow noopener"" target=""_blank"" title=""http://bit.ly/2UDP5NB""><span class=""tco-ellipsis""></span><span class=""invisible"">http://</span><span class=""js-display-url"">bit.ly/2UDP5NB</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/newx?src=hash""><s>#</s><b>newx</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/sdwx?src=hash""><s>#</s><b>sdwx</b></a>

If you <strong>need</strong> someone to talk to: Ave… <a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://twitter.com/NEFarmBureau/status/1106311132451663872"" dir=""ltr"" href=""https://t.co/VyUKJczj4W"" rel=""nofollow noopener"" target=""_blank"" title=""https://twitter.com/NEFarmBureau/status/1106311132451663872""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">twitter.com/NEFarmBureau/s</span><span class=""invisible"">tatus/1106311132451663872</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>","['http://bit.ly/2UDP5NB', 'https://twitter.com/NEFarmBureau/status/1106311132451663872']","['Ulmer', 'newx', 'sdwx']",FALSE,[],,0,0,0,FALSE,FALSE,,[],floods
weicheltb,"Bryan Weichelt, PhD",109258602,1.11E+18,/weicheltb/status/1106579202793504768,3/15/19 15:33,1552664015,"RT FarmMedicine: HICAHS: ""Winter storm #Ulmer has devastated Nebraska and parts of South Dakota. Stay safe! Check out these resources from AgriSafeNetwork on farm flood recovery: http://bit.ly/2UDP5NB  #newx #sdwx

If you need someone to talk to: Avera… https://twitter.com/NEFarmBureau/status/1106311132451663872 …""",0,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""4"" lang=""en"">RT FarmMedicine: HICAHS: ""Winter storm <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Ulmer?src=hash""><s>#</s><b>Ulmer</b></a> has devastated <strong>Nebraska</strong> and parts of South Dakota. Stay safe! Check out these resources from AgriSafeNetwork on farm <strong>flood</strong> recovery: <a class=""twitter-timeline-link"" data-expanded-url=""http://bit.ly/2UDP5NB"" dir=""ltr"" href=""https://t.co/gxhiJE6Gu7"" rel=""nofollow noopener"" target=""_blank"" title=""http://bit.ly/2UDP5NB""><span class=""tco-ellipsis""></span><span class=""invisible"">http://</span><span class=""js-display-url"">bit.ly/2UDP5NB</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/newx?src=hash""><s>#</s><b>newx</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/sdwx?src=hash""><s>#</s><b>sdwx</b></a>

If you <strong>need</strong> someone to talk to: Avera… <a class=""twitter-timeline-link"" data-expanded-url=""https://twitter.com/NEFarmBureau/status/1106311132451663872"" dir=""ltr"" href=""https://t.co/VyUKJczj4W"" rel=""nofollow noopener"" target=""_blank"" title=""https://twitter.com/NEFarmBureau/status/1106311132451663872""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">twitter.com/NEFarmBureau/s</span><span class=""invisible"">tatus/1106311132451663872</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a>""</p>","['http://bit.ly/2UDP5NB', 'https://twitter.com/NEFarmBureau/status/1106311132451663872']","['Ulmer', 'newx', 'sdwx']",FALSE,[],,0,0,0,FALSE,FALSE,,[],floods
HICAHS,HICAHS - Ag Health & Safety,260834390,1.11E+18,/HICAHS/status/1106578545931780096,3/15/19 15:30,1552663859,"Winter storm #Ulmer has devastated Nebraska and parts of South Dakota. Stay safe! Check out these resources from @AgriSafeNetwork on farm flood recovery: http://bit.ly/2UDP5NB  #newx #sdwx

If you need someone to talk to: Avera's Farmer Stress Hotline 1-800-691-4336 https://twitter.com/NEFarmBureau/status/1106311132451663872 …",0,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""4"" lang=""en"">Winter storm <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Ulmer?src=hash""><s>#</s><b>Ulmer</b></a> has devastated <strong>Nebraska</strong> and parts of South Dakota. Stay safe! Check out these resources from <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""3661520112"" dir=""ltr"" href=""/AgriSafeNetwork""><s>@</s><b>AgriSafeNetwork</b></a> on farm <strong>flood</strong> recovery: <a class=""twitter-timeline-link"" data-expanded-url=""http://bit.ly/2UDP5NB"" dir=""ltr"" href=""https://t.co/LmpcG5RcoM"" rel=""nofollow noopener"" target=""_blank"" title=""http://bit.ly/2UDP5NB""><span class=""tco-ellipsis""></span><span class=""invisible"">http://</span><span class=""js-display-url"">bit.ly/2UDP5NB</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/newx?src=hash""><s>#</s><b>newx</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/sdwx?src=hash""><s>#</s><b>sdwx</b></a>

If you <strong>need</strong> someone to talk to: Avera's Farmer Stress Hotline 1-800-691-4336 <a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://twitter.com/NEFarmBureau/status/1106311132451663872"" dir=""ltr"" href=""https://t.co/y4QHbAHvhi"" rel=""nofollow noopener"" target=""_blank"" title=""https://twitter.com/NEFarmBureau/status/1106311132451663872""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">twitter.com/NEFarmBureau/s</span><span class=""invisible"">tatus/1106311132451663872</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>","['http://bit.ly/2UDP5NB', 'https://twitter.com/NEFarmBureau/status/1106311132451663872']","['Ulmer', 'newx', 'sdwx']",FALSE,[],,1,1,0,FALSE,FALSE,,[],floods
